6352,,,9,,,10,9,10,,,,10
6353,,,,,,,,10,,,,10
6354,,10,,10,,,,10,9,,,10
6355,,,,,,,,9,,,,8
6356,,,7,,9,10,7,7,,9,8,
6357,9,9,9,8,,,9,9,,,,8
6358,10,10,10,8,,,8,9,,,,9
6359,,9,,9,,,,10,,8,,10
6360,,7,,7,,10,,,,9,10,9
6361,,,,,,10,,1,,9,8,
6362,,,8,,,,8,10,,,,10
6363,,,,,,,,,9,,,
6364,,,,,,,,9,,,,
6365,,10,,10,10,,,,,9,10,
6366,,10,,8,10,8,8,8,7,8,7,
6367,,,-1,,,,-1,-1,,,,
6368,8,10,,10,9,,9,10,8,,,
6369,,,10,,,,10,,,10,,
6370,,,,,,,,,,,,
6371,,,,,,,,,,,,
6372,,,8,,,,8,,,,,7
6373,,,7,,,,9,,,,,9
6374,,10,,9,,,,8,,,,8
6375,,,,,,,,,,,,
6376,,,,,,,,,,,,10
6377,,,,,,,,,,,,
6378,,-1,-1,-1,,,-1,-1,,,,-1
6379,,5,,4,,,8,9,,,,5
6380,,,,,,,,,,10,,
6381,9,10,,10,10,8,7,8,,9,8,8
6382,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1
6383,,,,8,,,,7,,,,
6384,10,8,9,8,7,6,10,9,,,6,10
6385,,,6,,,,,6,,6,,7
6386,9,,9,,,,10,10,,,,6
6387,10,10,,10,10,10,9,10,9,9,10,9
6388,8,-1,,6,,,-1,7,,-1,,9
6389,,,9,,7,,,,,6,,
6390,,7,10,7,8,8,,7,9,9,,8
6391,,,,,,,,,,,,10
6392,10,9,,9,,9,,9,,9,,9
6393,,,,,,,7,,,,,
6394,,,,,,,,,,,,10
6395,9,9,9,9,,9,10,9,,,7,7
6396,,,,,,,,,,,,
6397,,10,,10,10,,,10,-1,,,10
6398,,10,-1,10,9,10,,10,-1,9,9,6
6399,,,,,,,,,,,,
6400,,,,,,,,,,,,
6401,,10,10,10,9,8,9,10,,10,8,
6402,,,10,,,,,,,,,
6403,,10,,9,,10,,9,,8,8,8
6404,,9,,9,,,,10,,,,8
6405,,,,,,,,,,9,,-1
6406,10,10,10,10,,10,10,,10,10,,10
6407,9,9,,10,,,,9,9,7,7,5
6408,,,,,10,,,,,,8,
6409,,,,,,,,,,,,
6410,10,-1,,-1,,-1,-1,,10,-1,9,
6411,8,7,,7,8,9,,,,7,8,
6412,10,9,,9,,,,9,,,,8
6413,,,,,10,,,,,10,,9
6414,,,7,,,,7,8,,,,
6415,,,,,,,,10,,,,
6416,10,8,8,8,7,9,7,7,7,9,5,5
6417,,9,8,9,10,,8,8,,9,9,9
6418,,,,,,,,7,,,,9
6419,,,8,,8,,8,,,9,,8
6420,6,9,8,9,9,8,,4,,9,7,5
6421,10,10,10,10,,,9,10,,10,,10
6422,,9,8,9,,,7,7,,,,8
6423,,,,,,,,,,,,
6424,,,10,,10,,10,,,9,10,9
6425,,,,,,,,,,,,
6426,10,10,10,10,9,,9,9,10,8,,10
6427,,,,,,,,10,,,,
6428,,,,,,,,,,,,
6429,,9,,9,,9,,10,,,,9
6430,,,,,,,,,,,,
6431,,,,,,,,-1,,-1,,-1
6432,10,,-1,,,,,,,-1,-1,-1
6433,-1,-1,,-1,,,,,,-1,,-1
6434,10,10,9,10,10,,10,,10,10,,8
6435,,10,7,10,,,10,10,,,,10
6436,,8,,8,10,,,9,9,9,,
6437,,,8,,,,,,,,,
6438,,,10,8,,,8,7,,8,,
6439,,-1,-1,-1,,-1,,10,,,,
6440,,,,,,,,,,,,
6441,-1,10,10,10,,,,10,,10,,10
6442,,,10,,,,10,,10,,,
6443,,,,,,10,,,,,,
6444,,9,-1,9,,10,-1,9,,,,
6445,,,,,,,,-1,,,,
6446,,,,,,,,,,,,7
6447,,10,,10,,,,10,,8,,
6448,,,9,,,,8,,,,,9
6449,9,,10,,,,9,10,,,,
6450,,,10,,,10,10,,,9,,
6451,,9,,8,8,9,,8,7,9,8,7
6452,10,10,-1,10,,,,10,,,,9
6453,,,,,,,,10,,,,8
6454,,9,,9,,10,,,,7,,
6455,,7,,9,,,,9,,,,9
6456,,10,,10,,,,9,,9,,
6457,10,9,,8,,,,8,,,,
6458,,,,,,,,,,,,
6459,,9,8,9,10,10,,9,-1,,9,9
6460,9,,-1,,,-1,-1,-1,-1,-1,,-1
6461,,,,,,,,,,,,
6462,8,8,10,9,,,10,9,,7,,8
6463,9,10,,9,10,10,,9,9,,8,7
6464,,6,,6,,,,5,,6,,
6465,,,,,,,8,9,,,,
6466,9,10,,9,7,7,,8,9,9,9,
6467,8,,,,,,,7,8,9,,8
6468,,,,,,,,,,7,,
6469,10,9,8,9,,,8,6,8,,,9
6470,,,9,7,,,9,7,,9,,
6471,,,8,7,8,9,7,8,,8,8,8
6472,10,,10,,,,10,,8,,10,
6473,,,-1,,,,-1,,,,,
6474,7,7,,8,9,9,6,8,6,7,7,7
6475,,10,9,10,,,8,,,,,
6476,,,,,,,8,,,,,
6477,,-1,,10,,,,10,,,,
6478,,,,,,,,-1,,,,-1
6479,-1,-1,,-1,,,,-1,,-1,-1,
6480,,,,,,,,,,,,
6481,,,,,,,,,,,,
6482,,,,-1,,,,,,,,-1
6483,,10,,10,,10,,7,,,,9
6484,,,7,,,,9,,,,,10
6485,,,9,,,,,10,,,,10
6486,,,,,,,,,,,,
6487,10,10,9,9,10,8,,10,10,,9,9
6488,,,,10,,,,,,,,
6489,,10,10,10,,,10,,,9,,
6490,7,9,,9,10,9,,,8,8,8,9
6491,,,,,,,,,,,,
6492,10,-1,-1,-1,,,-1,-1,-1,,,
6493,8,9,10,9,7,10,10,8,10,10,9,8
6494,,,,,,,,,,,,
6495,,,,,,,,9,,,,
6496,,,,,,,10,9,,,,10
6497,,,,,,,,,,,,
6498,10,10,4,10,10,10,4,10,,10,9,10
6499,,,,10,,,,10,7,,7,
6500,,,,,,,,8,,,,
6501,,,,,,,10,,,,,
6502,-1,,-1,,,,,5,,5,,-1
6503,,9,7,8,,10,8,5,,,,
6504,,9,,9,,,,10,,9,,7
6505,,,,,,,,,,,,
6506,,9,,9,,,9,,,,,
6507,,7,8,10,,8,,10,,9,,10
6508,7,4,10,5,,,,8,7,,,8
6509,,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1
6510,,,8,,,,8,7,,,,9
6511,,,,,,,,,,,,
6512,9,,,,,8,10,7,7,8,7,9
6513,,,,,,,-1,,,,,
6514,,,-1,-1,,10,-1,6,,-1,-1,
6515,,,8,,,,9,8,,9,,9
6516,,,9,,,,,10,,,,7
6517,,,8,,,,8,7,,,,
6518,,,,,,9,,9,9,8,,
6519,,,,,,,,,,8,,
6520,10,10,9,9,,,9,10,,,,
6521,,,,,,,,,,,,
6522,,10,,9,,9,,9,,,8,9
6523,,4,,8,,,,,,,,7
6524,,10,9,10,10,10,,10,,,10,
6525,10,10,10,10,10,,10,10,-1,-1,,10
6526,,,8,9,,,,10,,,,
6527,8,10,,10,8,10,,10,,,,
6528,,,,,,,,,,-1,,
6529,,10,,10,,,,,,,,10
6530,,,9,5,,,8,7,,,,3
6531,,,,8,,,,9,,,,8
6532,,,9,,,,9,8,,,,
6533,,,10,,,,10,,,,,
6534,9,10,10,10,,,10,10,,10,-1,
6535,,8,,10,,,,10,,-1,,7
6536,,9,,9,,,,9,,,,8
6537,10,9,,10,,9,10,10,9,,7,
6538,,,,,,,,10,,8,,
6539,,9,,8,,,,8,,,,7
6540,9,7,8,8,10,8,7,9,,9,6,9
6541,,,10,,,,10,9,10,,,
6542,8,6,10,,,,-1,6,-1,,,9
6543,,,,,,,,10,,,,
6544,9,8,,9,,,,10,9,,,8
6545,,8,,9,,,,-1,,,9,
6546,,9,,10,,,,,,9,,9
6547,,,,,,,,9,,,,
6548,,,,,,,,,,,,
6549,10,9,-1,9,,4,,10,,8,7,9
6550,,-1,-1,-1,-1,-1,,,,-1,-1,
6551,10,8,,7,,,,,,9,,10
6552,,,,,,,,10,,,,
6553,,,,,,,,,,,,10
6554,,,,,,,,9,,,,10
6555,,,,,,,,,,,,
6556,,,8,,,,,,,,,
6557,,9,,9,,8,,9,,8,,
6558,10,9,10,8,,10,9,,,9,8,9
6559,,10,9,10,,,9,6,,10,,8
6560,,,-1,,,,-1,-1,,,-1,-1
6561,,9,,9,,,9,,,,,9
6562,,,10,,,,,,,,,
6563,10,9,10,9,,9,9,,,9,9,
6564,,10,,10,,9,,10,,9,10,
6565,10,10,,10,,10,,8,,9,7,9
6566,,,,,,,,,,,10,
6567,,,9,,9,,,,,,9,
6568,6,10,10,8,9,,10,9,,6,,9
6569,8,9,8,9,10,10,8,6,8,9,8,7
6570,,,,,,,,,,,,
6571,,,9,,,,,9,,,,
6572,,,10,,,,10,9,,9,,
6573,10,10,,10,10,10,,8,9,10,9,9
6574,,,,,,,,10,,,,
6575,,,,,,,9,,,9,,8
6576,,10,,9,,10,,,,10,,
6577,,-1,-1,-1,,-1,,,,-1,,
6578,10,8,,7,,10,,,9,10,,7
6579,,,,,10,,,-1,,,,-1
6580,,,10,,,,,,,,,
6581,,,-1,,,,,,,,,
6582,,,,,,,,9,,,,
6583,,8,10,9,,10,10,9,,8,,9
6584,,,,,,10,,,,10,,
6585,,,,7,,,,6,,,,7
6586,,9,,9,9,,,8,,8,8,
6587,,,8,,9,,7,,,,8,
6588,9,5,,6,,,,9,,,,7
6589,7,10,,9,8,8,,9,8,9,10,7
6590,10,10,8,8,,,7,9,,,,10
6591,,,,,,,,,,,,
6592,-1,,10,,-1,-1,8,6,,-1,,9
6593,,,,,,,,,,9,,
6594,,,,,,,,,,,,
6595,10,10,,10,,,,10,,8,,10
6596,,,,,,,,,,,,
6597,9,10,9,10,,10,9,9,,-1,-1,-1
6598,,,-1,,,,-1,,,,,
6599,,-1,,10,,,,-1,,10,,-1
6600,,10,10,9,,,8,8,,,9,9
6601,,7,,8,,,,7,,,,-1
6602,,,,,,7,,,,,,
6603,,,,,,,,8,,,,7
6604,,9,,9,,9,,9,,8,,9
6605,,,,,,,,,,,,
6606,,,,,,,,8,9,9,,
6607,,10,10,9,,10,,10,,9,7,10
6608,,7,9,7,,8,,,,,,8
6609,,9,8,9,,,,,,,,
6610,,-1,,-1,,,,-1,,,-1,-1
6611,,8,,9,,8,,8,,8,,8
6612,,,,,,,,,,,,
6613,,,10,,,,10,,,,,
6614,10,9,10,10,,10,-1,10,10,10,,9
6615,9,10,7,10,9,10,,9,8,7,,9
6616,,,,,,,,10,,,,
6617,,9,,9,,,,9,,8,,
6618,7,9,8,,8,7,6,8,6,5,6,5
6619,,,,,,,,,,10,,
6620,,,,,,,,10,,10,,10
6621,,10,,10,,9,,10,,10,,10
6622,,10,,10,,,,8,,,8,6
6623,,,,,10,,,,10,,,10
6624,,-1,-1,-1,-1,,-1,,,,,-1
6625,,-1,,10,,,,10,,,,9
6626,,10,9,10,8,10,,9,,9,9,
6627,,,,,-1,,,9,-1,-1,,8
6628,10,10,,10,10,,,,,,,
6629,,6,,6,,10,10,9,,,8,9
6630,,10,,10,,,,9,,,,
6631,,-1,,-1,,,,-1,,,,
6632,,10,,-1,,7,,,,9,,
6633,,8,8,9,,,7,8,,9,,7
6634,,,10,,,,,,,,10,
6635,-1,,-1,-1,,,-1,-1,,-1,,-1
6636,10,9,10,9,,10,,8,,10,7,9
6637,,9,10,8,,,9,8,,,,
6638,10,10,9,10,9,,,10,9,,,9
6639,10,,,,,-1,,10,10,-1,10,
6640,,10,,-1,,,,,,,,
6641,,10,,10,,,,9,,,,
6642,,9,,9,,,-1,,,6,,
6643,8,9,7,10,,9,,,8,,9,
6644,,10,,8,,,,10,,,,8
6645,,,,,,,,,,,,
6646,10,10,10,9,,,10,8,10,,,10
6647,7,7,,7,8,10,,,,8,8,5
6648,,,,,,,,,,9,,
6649,10,,,,,,,10,,9,9,9
6650,,8,10,8,10,10,10,,,10,,
6651,,,,,,,,10,,,,10
6652,,,,,,,,,,,,
6653,,,,,,,,10,,,,-1
6654,,,,,,,,6,,10,,9
6655,,,,,,,,,,,,8
6656,9,6,7,9,,9,7,10,7,5,5,8
6657,,,,,,,,,,,,
6658,,,,,,,,9,,,,8
6659,,,,,,,,,,,,
6660,,,,9,,10,,9,,10,,
6661,,10,,10,,,,10,,,,
6662,,,10,,,,10,10,,10,,
6663,,,,-1,,,,10,,,10,
6664,,10,,10,,,,,,,,
6665,,,,,,,,,,10,,
6666,-1,-1,-1,-1,,,-1,-1,,,,-1
6667,,,,,,,,10,,,,10
6668,8,8,8,8,8,,,8,,10,,8
6669,,,,,,,,,,,,
6670,,10,,10,,,,10,,10,10,9
6671,,,,,,,,,,,,
6672,10,10,,10,,,,10,9,9,,10
6673,,,,,,,,,,,,
6674,9,10,,10,,2,,6,,10,,9
6675,10,9,9,9,9,,9,9,,,,10
6676,,7,10,7,8,7,10,8,,5,,
6677,,,,,,,,,,,,
6678,10,10,,10,,,,,,,,10
6679,9,10,9,10,9,10,9,9,,9,8,9
6680,10,10,,10,10,10,7,10,10,9,8,9
6681,10,,10,,,,8,,,9,9,10
6682,,,,,,,,,,,,
6683,10,10,10,10,10,10,,10,10,10,10,8
6684,,10,,10,,-1,,8,,-1,-1,8
6685,9,10,7,9,,,8,10,,,,8
6686,,,10,,,,10,,,,,
6687,,,,,,,,,,,,
6688,,,9,,,9,8,,,9,,
6689,,,,,,,,,,,,
6690,,,7,8,,,,10,,10,,10
6691,,,,,,,,,,,,10
6692,,10,,10,,,,9,,,,
6693,,,,,,,,,,,,
6694,,,,,,,,,,10,-1,
6695,,10,10,10,10,10,10,10,10,10,10,9
6696,,,-1,,,-1,,,,-1,-1,
6697,,,7,,,,,,,,,
6698,,,,,,,,10,,,,
6699,,,10,,,,8,9,,,,
6700,10,10,9,10,,,10,,8,8,6,10
6701,,7,,8,,8,,8,,,7,7
6702,10,10,,10,,10,,,,,-1,10
6703,10,,,,,,,,10,,,10
6704,,,,,,,,,,,,
6705,,,5,,,,,,,,,
6706,,,10,7,10,,10,9,8,,,
6707,10,10,7,10,10,10,,10,,9,,10
6708,10,10,10,10,10,10,9,10,9,9,10,10
6709,,,,,,8,,,8,10,8,9
6710,10,8,9,9,10,8,,9,5,7,8,7
6711,,,,,,,,,,,,
6712,,,,,,9,,8,,,,
6713,,,,,,,,,,,,
6714,9,,,6,10,,,,7,7,8,
6715,8,10,7,10,9,,,9,9,,,8
6716,,,,,,,,,,,,
6717,10,10,,10,,,,10,9,,,8
6718,,,,,,,,10,,,,
6719,,,7,,,,,,,,9,
6720,10,9,9,9,10,9,,7,,8,5,8
6721,,,,,,,,,,,,
6722,,,8,7,10,,8,,9,,,
6723,,5,10,4,,,8,8,,,,9
6724,,10,10,10,,10,10,10,,9,,9
6725,,,,,,,,,,,,
6726,9,,,,,,,,7,,,9
6727,10,10,9,10,,,-1,10,-1,8,,9
6728,,,-1,-1,,,,,,,,-1
6729,,,,,,,,,,,,
6730,10,9,10,9,,6,10,9,10,8,,
6731,,,,,,,,,,,,10
6732,7,9,7,9,,,,6,8,8,7,7
6733,10,-1,,-1,10,,-1,-1,,8,10,10
6734,,,10,,10,,-1,,-1,9,,
6735,,10,10,10,,10,,,,9,10,
6736,,,,,,,,,,,,10
6737,,10,,10,,-1,-1,10,,10,,-1
6738,,7,,7,,,,10,,,,6
6739,9,9,,9,,9,,9,,8,8,
6740,,,10,,,10,9,-1,,9,,
6741,,,,,,,,10,,,,
6742,,,,,,,,,,,,
6743,-1,7,-1,8,,8,-1,8,,,,7
6744,9,6,,7,,,,7,,8,,9
6745,9,10,10,9,9,,,8,10,,,9
6746,,,,,,,,,,,,
6747,,10,10,10,10,,,9,9,9,9,7
6748,,,,,,,,,,,,
6749,,,9,,,,9,,,,,9
6750,10,9,9,9,9,7,9,,,,,9
6751,,,,,,,,,,,,
6752,,8,9,8,,6,7,6,,9,,9
6753,10,10,,10,,,,10,,10,10,10
6754,,,,,,,,,,,,
6755,,,,,,,,,,,,
6756,,,,,,,,,,,,
6757,,,,,,,,,,,,
6758,9,,8,,,,7,10,9,,,8
6759,,,-1,,,,-1,,,,,
6760,,,,,,,,9,,10,,8
6761,,,,,8,8,,5,,6,,
6762,,,10,,,,,,,,,9
6763,,10,,10,,,,,,,,8
6764,,,,,,,,9,,,,
6765,,,10,,,,,8,,7,4,6
6766,,,,,,,,7,,,,
6767,,,,8,,,,,,,,
6768,,,,,,,,7,,,,
6769,,9,,9,,8,,10,8,9,,
6770,,8,10,9,7,,10,10,,8,,9
6771,10,10,10,10,,,10,10,10,,,10
6772,,,,,,10,,,,,,
6773,10,,10,,,,10,7,10,,,10
6774,9,-1,-1,-1,,,,,-1,-1,,9
6775,,,,,,,,8,,,,
6776,9,10,,10,,,,10,10,,9,7
6777,,10,,10,,,,,,,,
6778,,,,8,,,,8,,,,
6779,,,9,,,,10,,,,,7
6780,10,10,,9,10,,,7,,,6,8
6781,,,10,,,,10,,,,,8
6782,,,,,,,,,,,,
6783,,,9,,,-1,9,10,,-1,,9
6784,,-1,,-1,,,,-1,,-1,,-1
6785,,10,,10,,,,10,9,,,
6786,,,,,,,,,,,10,9
6787,,-1,10,-1,,,10,10,,10,,-1
6788,,8,,10,,,,8,,8,,8
6789,8,10,8,10,,,8,10,10,,,8
6790,,,9,,,,8,8,,8,,
6791,,,-1,-1,,,,-1,,-1,,-1
6792,,,,7,,,3,9,,,,
6793,,,-1,-1,,,,-1,,4,,9
6794,,,,,,,,,,,,
6795,10,10,,10,,,,10,,,,8
6796,,9,,8,,,,8,,,,7
6797,,10,,10,,,,10,,8,-1,8
6798,,9,7,9,9,8,9,9,9,9,9,
6799,10,10,,10,,,9,10,10,,8,7
6800,9,8,10,8,,8,10,8,7,8,,8
6801,,9,10,9,,9,9,8,10,,8,
6802,,9,,10,,10,,,,10,,
6803,,,,,,,,,,,,
6804,,,,,,,,,,,,
6805,,,,,,,,9,,,,
6806,,,,,,,-1,,,-1,,
6807,,10,10,10,,,10,-1,,,,10
6808,10,9,8,9,,10,,9,,9,8,8
6809,8,,10,9,,,10,9,-1,,,9
6810,,9,,9,,,,10,,9,,7
6811,,9,,9,,,,9,,,,9
6812,,,,,,,,,,,,
6813,,,,,,10,,10,,10,9,
6814,10,10,10,10,,,,,9,5,8,
6815,,,,,,,,,,,,
6816,,,,,,,,9,,,,10
6817,,,,,,,,8,9,,,
6818,,,10,,,,10,6,,7,,
6819,,9,,10,,,5,10,,,,10
6820,,10,9,10,,,9,,9,9,,8
6821,-1,,10,,-1,,10,-1,-1,,,-1
6822,,,,,,,,8,,7,,
6823,,,,,,,,,,,,9
6824,,10,,10,,,,,,,,
6825,,,,,,,8,,,,,8
6826,,,,9,,,,8,,,,7
6827,,,,,,,,,,,,
6828,,10,9,10,,,10,10,,10,10,10
6829,,,,,,,,10,,,,
6830,,8,,9,,,,8,,,,8
6831,,9,,9,,,,10,,8,,
6832,,,,-1,,,,10,,,,-1
6833,,,,,,,,10,,,,
6834,8,7,,7,,6,,8,,6,,
6835,,,,10,,,,10,,,,
6836,10,9,9,9,10,9,,9,9,9,9,9
6837,,,10,,,9,9,,,10,10,
6838,,,,,,,,,,,,
6839,9,10,,10,,,,,,,,10
6840,,10,,10,,,,10,,,,10
6841,9,10,10,9,,10,9,8,,10,9,8
6842,,9,,9,9,,,10,,,,9
6843,,,,,,,,,,,,
6844,,,10,,,,10,,,9,10,10
6845,,,7,,,,,,,,,9
6846,10,10,10,10,,,8,,,,,
6847,10,10,8,10,10,,,10,9,9,8,10
6848,,,,9,,,,9,,,,
6849,,,,,,,,,,,,
6850,,10,,9,,10,,9,9,10,,
6851,,10,,10,,,,7,,,,
6852,,,,,,,,,,,,
6853,9,9,9,9,10,,7,8,8,10,,6
6854,,,,,,,,10,,,,10
6855,10,,,,10,,,,,8,10,
6856,,,10,,,,10,,,10,,
6857,,,,8,,,5,,,,9,
6858,,,,,,,,,,,,
6859,,,,,,,,,,,,
6860,,9,,9,,,,9,8,,,
6861,,,10,,,,9,10,,10,,
6862,,,,,,,,,,,,
6863,10,,,,10,10,,8,9,8,-1,9
6864,,9,,9,,,,,,,,
6865,,8,8,8,9,9,8,7,7,9,8,6
6866,6,,10,,9,,9,,,8,,4
6867,,,,,,,,,,,,
6868,,8,7,7,,,8,,,,,10
6869,9,3,9,7,7,,8,7,6,7,,8
6870,,,,,,,,10,,,,
6871,,,,,,,,,,10,,
6872,,,8,,,10,8,9,,9,,
6873,,,7,,,,9,8,,,,
6874,,,,,,,,9,,,,8
6875,,,,,,,8,9,,9,,7
6876,,,9,8,,,10,9,,10,,
6877,,,,,,,,10,,,,10
6878,,10,,9,,,,10,,,,
6879,,,,10,,,,10,,10,,-1
6880,,,,,,,,10,,,,
6881,,,,,,9,,,,7,9,8
6882,8,8,9,6,9,,8,10,9,,8,7
6883,,10,,10,,9,,10,,10,,
6884,,,,,,,8,7,,,,10
6885,10,,,,,,9,,,,,8
6886,,,,,,,,,,,,
6887,,,,,,,10,10,,,,
6888,,,9,,,,9,,,,,9
6889,,,-1,,,,-1,-1,,,,
6890,10,,10,,9,8,9,9,10,7,7,9
6891,,,,,,,,,,,,
6892,10,,,,,,,9,10,,,
6893,-1,10,-1,9,-1,-1,-1,10,-1,-1,-1,-1
6894,,,,,,,,,,,,
6895,10,10,8,10,7,9,7,10,7,8,,8
6896,,,,,,10,,,,,,
6897,10,,10,,,,10,,10,10,,10
6898,,,,7,,,,,,,,
6899,,,,,,,,,,,,
6900,,10,-1,10,,,-1,10,,,,-1
6901,,,9,,,,,,,,8,-1
6902,,10,10,10,,,9,10,,,,
6903,,,9,,,,10,,,,,10
6904,,,,,,,,,,,,
6905,,,,,,,,,,,,
6906,,-1,-1,-1,,-1,-1,-1,,-1,,-1
6907,,,10,,,,10,,,,,
6908,,,,,,,10,,,,,10
6909,,,,,,,,,9,7,9,8
6910,,10,,10,,8,,10,,,,10
6911,,,,,,,,,,,,
6912,,,,,,,,10,,,,
6913,,,,,,10,10,10,,10,,
6914,,,8,,,,,8,,,,8
6915,,9,,9,,10,-1,10,,-1,,10
6916,,8,9,8,10,7,8,10,7,,8,9
6917,10,9,,8,,,,,,,,9
6918,9,8,,9,9,7,,7,,7,7,7
6919,,,,,,,,,,,,-1
6920,,9,10,10,10,10,10,9,,9,,10
6921,,10,8,9,,,,,,,,10
6922,-1,-1,,-1,,-1,,-1,,-1,-1,-1
6923,,,10,,,-1,-1,8,,,,
6924,,8,,9,,,,7,,9,6,7
6925,10,10,7,10,8,6,7,7,7,10,8,7
6926,,,,10,,,,10,,,,
6927,,9,10,8,,10,8,7,,,,9
6928,,,,,,,,,,,,
6929,,,9,,,,10,9,8,8,,9
6930,9,,9,,,,9,10,,,,
6931,,,10,,7,,9,7,10,9,9,
6932,10,9,,8,10,9,8,,9,9,10,8
6933,10,6,10,7,,10,9,8,,9,-1,9
6934,8,9,,9,10,9,,9,8,9,9,
6935,,,,,,,,,,,,
6936,,,,,,9,,,,6,,9
6937,,8,9,9,,10,7,9,,9,7,10
6938,10,,10,,,,,,,,,
6939,10,10,10,10,10,,10,9,9,6,9,8
6940,,7,,8,,,10,8,,9,,
6941,,,10,,,,10,10,,,,
6942,,10,,9,,,8,9,,,8,
6943,,,10,,,,,,,,,
6944,,-1,-1,-1,,-1,-1,,,-1,,-1
6945,9,10,10,10,9,10,8,9,9,9,9,9
6946,,,,,,,,,,,,
6947,,,,,,,,,,,,
6948,,,,,,,,10,,,,10
6949,9,8,8,9,8,8,8,8,,7,5,10
6950,,,,,,,,,,,,
6951,,,9,,,,,,,,,
6952,9,,8,,9,,9,,,,7,8
6953,,,,,,,,-1,,,,-1
6954,,10,,10,,,,10,,,,10
6955,,,,,,,,,,,,
6956,10,9,,9,10,10,10,9,,8,8,
6957,,,10,,,,,9,,,,9
6958,,,,,,,,7,7,8,,
6959,,10,,10,10,10,,10,,10,10,9
6960,,,,,,10,,10,,10,,
6961,,,,,,,,,,,,
6962,,10,7,10,,10,,7,,,8,9
6963,,,,,,,,,,,,
6964,,,,,,,,,,,,
6965,,,,,,,,,,8,,
6966,,-1,,-1,,,,-1,,10,,-1
6967,,,,,,,,,,,,
6968,,9,4,10,,9,,10,,9,9,9
6969,10,10,10,10,10,10,8,10,10,10,10,10
6970,10,10,,10,,,,10,10,,7,9
6971,10,9,,9,9,9,,10,9,9,8,9
6972,,9,10,9,,,,10,,,9,
6973,10,,8,,,,,9,,8,,7
6974,10,10,,10,10,10,,,9,10,9,
6975,,,,10,,,,,,,,
6976,,,,,,,9,9,,,,8
6977,,,,,,,,,,,,
6978,10,9,8,10,,,10,9,,7,9,10
6979,9,,,,,,,,,,,
6980,,,,,,10,,,,,,
6981,9,9,,9,,,,10,,,,7
6982,,,,,,,,9,,,,8
6983,,10,,9,,,,9,,8,,8
6984,9,9,,9,,10,,,9,8,8,8
6985,,,10,,,,10,,9,,10,8
6986,,,9,,,,,7,,,,
6987,,,10,,,,,,,,,
6988,,,,,,,,10,,,,
6989,,,9,,,,9,10,,10,,10
6990,10,,,,9,,,10,,,,10
6991,,,-1,,,,-1,-1,,,,-1
6992,,,,,,,,,,,,-1
6993,,,,,,,,8,,,,8
6994,,,,,,,,,,,,
6995,,,,,,,,,,,,
6996,,,,,,,,,,,,
6997,,9,,10,,,,10,,,,9
6998,,9,8,9,,9,9,,,8,8,8
6999,10,,,8,,,,,,,,
7000,10,,10,,,,10,10,10,,,10
7001,,,,,,,,,,,,
7002,9,,8,7,,8,,7,8,,,8
7003,,,10,,,,9,,,,,
7004,10,6,8,5,,,,10,,,,9
7005,,,10,6,,,9,,,8,,10
7006,,10,,9,,,,10,,,,
7007,,,10,,,,10,9,,,,8
7008,,,-1,,,,,,,,,
7009,10,10,9,10,10,,9,10,9,,,10
7010,,,,9,,7,,,,,,
7011,,10,,10,,,,8,,,,
7012,,,-1,,,10,,,,8,,9
7013,,,,,,,,9,,-1,,-1
7014,,,,,,,,,,,,
7015,,-1,,-1,,-1,-1,10,,,,8
7016,,,10,,,,9,,,,,
7017,10,10,,10,10,,,10,,6,,9
7018,9,8,8,8,,10,,7,,8,,8
7019,,,10,,,,9,,,7,,
7020,,8,9,8,,,7,8,,8,,9
7021,,,,,,,,,,,,
7022,,,6,,,,10,9,,,,
7023,,,9,,,,8,7,,,,
7024,9,,10,,7,,,9,9,,7,8
7025,10,,10,,,,10,10,,,,9
7026,,,,,,,,,,,,
7027,,10,,8,,,,,,8,,
7028,,,,4,,,,10,,,,
7029,,,,,,,,,,,,
7030,,,,,,,,,,,,
7031,,,,,,,,,,,,
7032,,10,,10,,,,,,-1,,
7033,,,,,,,,,,,,
7034,,,10,9,,,9,9,,,,
7035,-1,-1,-1,-1,,-1,,-1,,-1,-1,-1
7036,,,,,,,,9,,,,
7037,,,,9,,,,10,,,,
7038,9,9,,9,9,,,9,,8,8,
7039,,10,9,10,,,9,9,10,,,10
7040,,8,,8,9,,,8,,8,7,7
7041,,,,,,,,,,,,
7042,,8,9,9,7,10,9,9,9,8,9,
7043,10,,,10,,,,,,,,
7044,,,,,,,,,,,,
7045,,,,8,,,,9,,,,9
7046,,,6,,,,6,2,,,,6
7047,,8,9,8,,,8,,,,9,
7048,,,,,,,10,10,10,,,
7049,,8,7,9,8,8,,8,7,9,,
7050,,,,,,,,,,,,
7051,,,,,,,,,,,,
7052,10,,,,9,8,,8,-1,,,10
7053,,9,9,9,,9,9,9,,-1,9,-1
7054,10,10,8,10,,,8,8,,,,9
7055,,,,,,,,9,,,,9
7056,,,,10,,,,10,,,,9
7057,,,-1,9,,,-1,10,,,,10
7058,,,,,,,,,,,,
7059,7,8,,8,,,,,,8,,8
7060,,,,,,,,9,,,,8
7061,10,10,,8,10,,,9,6,8,9,9
7062,-1,-1,10,10,,10,10,9,-1,-1,,-1
